operation_uid,api_name,method,path,operation_id,summary,description,parameters_count,has_request_body,response_codes,source_file,selected_for_experiment,selected_for_pilot
sendgrid_POST_access_settings_whitelist,sendgrid,POST,/access_settings/whitelist,POST_access_settings-whitelist,Add one or more IPs to the allow list,"**This endpoint allows you to add one or more allowed IP addresses.**

To allow one or more IP addresses, pass them to this endpoint in an array. Once an IP address is added to your allow list, it will be assigned an `id` that can be used to remove the address. You can retrieve the ID associated with an IP using the ""Retrieve a list of currently allowed IPs"" endpoint.",1,True,201|401|403|404|500,datasets\openapi\sendgrid\openapi.json,True,False
sendgrid_PUT_marketing_singlesends_id_schedule,sendgrid,PUT,/marketing/singlesends/{id}/schedule,PUT_marketing-singlesends-id-schedule,Schedule Single Send,"**This endpoint allows you to schedule a Single Send for future delivery using a Single Send ID.**

To schedule a Single Send, you must pass a date string in ISO 8601 time format (yyyy-MM-ddTHH:mm:ssZ)  using the required `send_at` field. For example, the ISO 8601 format for 9:00 AM UTC on May 6, 2020 would be `2020-05-06T09:00:00Z`. You may also pass the string `""now""` to send the Single Send immediately.",0,True,201|404|500,datasets\openapi\sendgrid\openapi.json,True,False
spotify_PUT_me_player_shuffle,spotify,PUT,/me/player/shuffle,toggle-shuffle-for-users-playback,"Toggle Playback Shuffle
","Toggle shuffle on or off for user’s playback.
",2,False,204|401|403|429,datasets\openapi\spotify\openapi.json,True,False
sendgrid_PATCH_contactdb_recipients,sendgrid,PATCH,/contactdb/recipients,PATCH_contactdb-recipients,Update Recipient,"**This endpoint allows you to update one or more recipients.**

The body of an API call to this endpoint must include an array of one or more recipient objects.

It is of note that you can add custom field data as parameters on recipient objects. We have provided an example using some of the default custom fields SendGrid provides.",1,True,201|400|401,datasets\openapi\sendgrid\openapi.json,True,False
sendgrid_GET_marketing_stats_singlesends_id_links,sendgrid,GET,/marketing/stats/singlesends/{id}/links,get-singlesend-link-stat,Get Single Send Click Tracking Stats by ID,"**This endpoint lets you retrieve click-tracking stats for one Single Send**.

The stats returned list the URLs embedded in the specified Single Send and the number of clicks each one received.

Responses are paginated. You can limit the number of responses returned per batch using the `page_size` query string parameter. The default is 50, but you specify a value between 1 and 100.

You can retrieve a specific page of responses with the `page_token` query string parameter.",5,False,200|400|404,datasets\openapi\sendgrid\openapi.json,True,False
sendgrid_POST_whitelabel_domains,sendgrid,POST,/whitelabel/domains,POST_whitelabel-domains,Authenticate a domain,"**This endpoint allows you to authenticate a domain.**

If you are authenticating a domain for a subuser, you have two options:
1. Use the ""username"" parameter. This allows you to authenticate a domain on behalf of your subuser. This means the subuser is able to see and modify the authenticated domain.
2. Use the Association workflow (see Associate Domain section). This allows you to authenticate a domain created by the parent to a subuser. This means the subuser will default to the assigned domain, but will not be able to see or modify that authenticated domain. However, if the subuser authenticates their own domain it will overwrite the assigned domain.",1,True,201,datasets\openapi\sendgrid\openapi.json,True,False
sendgrid_DELETE_suppression_blocks_email,sendgrid,DELETE,/suppression/blocks/{email},DELETE_suppression-blocks-email,Delete a specific block,**This endpoint allows you to delete a specific email address from your blocks list.**,1,False,204,datasets\openapi\sendgrid\openapi.json,True,False
sendgrid_GET_ips_warmup,sendgrid,GET,/ips/warmup,GET_ips-warmup,Retrieve all IPs currently in warmup,**This endpoint allows you to retrieve all of your IP addresses that are currently warming up.**,0,False,200,datasets\openapi\sendgrid\openapi.json,True,False
spotify_GET_shows_id_episodes,spotify,GET,/shows/{id}/episodes,get-a-shows-episodes,"Get Show Episodes
","Get Spotify catalog information about an show’s episodes. Optional parameters can be used to limit the number of episodes returned.
",4,False,200|401|403|429,datasets\openapi\spotify\openapi.json,True,True
spotify_GET_albums,spotify,GET,/albums,get-multiple-albums,"Get Several Albums
","Get Spotify catalog information for multiple albums identified by their Spotify IDs.
",2,False,200|401|403|429,datasets\openapi\spotify\openapi.json,True,False
sendgrid_GET_contactdb_segments_segment_id,sendgrid,GET,/contactdb/segments/{segment_id},GET_contactdb-segments-segment_id,Retrieve a segment,**This endpoint allows you to retrieve a single segment with the given ID.**,2,False,200|400|401|404,datasets\openapi\sendgrid\openapi.json,True,False
sendgrid_GET_marketing_singlesends,sendgrid,GET,/marketing/singlesends,GET_marketing-singlesends,Get All Single Sends,"**This endpoint allows you to retrieve all your Single Sends.**

Returns all of your Single Sends with condensed details about each, including the Single Sends' IDs. For more details about an individual Single Send, pass the Single Send's ID to the `/marketing/singlesends/{id}` endpoint.",2,False,200|500,datasets\openapi\sendgrid\openapi.json,True,False
spotify_GET_audio_features,spotify,GET,/audio-features,get-several-audio-features,"Get Tracks' Audio Features
","Get audio features for multiple tracks based on their Spotify IDs.
",1,False,200|401|403|429,datasets\openapi\spotify\openapi.json,True,False
sendgrid_GET_scopes,sendgrid,GET,/scopes,GET_scopes,Retrieve a list of scopes for which this user has access.,"**This endpoint returns a list of all scopes that this user has access to.**

API Keys are used to authenticate with [SendGrid's v3 API](https://sendgrid.api-docs.io/v3.0/how-to-use-the-sendgrid-v3-api/api-authorization).

API Keys may be assigned certain permissions, or scopes, that limit which API endpoints they are able to access.

This endpoint returns all the scopes assigned to the key you use to authenticate with it. To retrieve the scopes assigned to another key, you can pass an API key ID to the ""Retrieve an existing API key"" endpoint.

For a more detailed explanation of how you can use API Key permissions, please visit our [API Keys documentation](https://sendgrid.com/docs/ui/account-and-settings/api-keys/).",1,False,200|401|403|404|500,datasets\openapi\sendgrid\openapi.json,True,True
sendgrid_GET_marketing_segments,sendgrid,GET,/marketing/segments,GET_marketing-segments,Get List of Segments,"**This endpoint allows you to retrieve a list of segments.**

The query param `parent_list_ids` is treated as a filter.  Any match will be returned.  0 matches will return a response code of 200 with an empty `results` array.

`parent_list_ids` | `no_parent_list_id` | `result`
-----------------:|:--------------------:|:-------------
empty | false | all segments
values | false | segments filtered by list_ids
values | true | segments filtered by list_ids and segments with no parent list_ids
empty | true | segments with no parent list_ids",2,False,200|401|403|404|500,datasets\openapi\sendgrid\openapi.json,True,False
sendgrid_DELETE_access_settings_whitelist_rule_id,sendgrid,DELETE,/access_settings/whitelist/{rule_id},DELETE_access_settings-whitelist-rule_id,Remove a specific IP from the allowed list,"**This endpoint allows you to remove a specific IP address from your list of allowed addresses.**

When removing a specific IP address from your list, you must include the ID in your call.  You can retrieve the IDs associated with your allowed IP addresses using the ""Retrieve a list of currently allowed IPs"" endpoint.",1,False,204,datasets\openapi\sendgrid\openapi.json,True,False
sendgrid_POST_marketing_contacts_search_emails,sendgrid,POST,/marketing/contacts/search/emails,POST_marketing-contacts-search-emails,Get Contacts by Emails,"**This endpoint allows you to retrieve up to 100 contacts matching the searched `email` address(es), including any `alternate_emails`.** 

Email addresses are unique to a contact, meaning this endpoint can treat an email address as a primary key to search by. The contact object associated with the address, whether it is their `email` or one of their `alternate_emails` will be returned if matched.

Email addresses in the search request do not need to match the case in which they're stored, but the email addresses in the result will be all lower case. Empty strings are excluded from the search and will not be returned.

This endpoint should be used in place of the ""Search Contacts"" endpoint when you can provide exact email addresses and do not need to include other [Segmentation Query Language (SGQL)](https://sendgrid.com/docs/for-developers/sending-email/segmentation-query-language/) filters when searching.

If you need to access a large percentage of your contacts, we recommend exporting your contacts with the ""Export Contacts"" endpoint and filtering the results client side.

This endpoint returns a `200` status code when any contacts match the address(es) you supplied. When searching multiple addresses in a single request, it is possible that some addresses will match a contact while others will not. When a partially successful search like this is made, the matching contacts are returned in an object and an error message is returned for the email address(es) that are not found. 

This endpoint returns a `404` status code when no contacts are found for the provided email address(es).

A `400` status code is returned if any searched addresses are invalid.

Twilio SendGrid recommends exporting your contacts regularly as a backup to avoid issues or lost data.",0,True,200|400|401|403|404|500,datasets\openapi\sendgrid\openapi.json,True,False
sendgrid_GET_mailbox_providers_stats,sendgrid,GET,/mailbox_providers/stats,GET_mailbox_providers-stats,Retrieve email statistics by mailbox provider.,"**This endpoint allows you to retrieve your email statistics segmented by recipient mailbox provider.**

**We only store up to 7 days of email activity in our database.** By default, 500 items will be returned per request via the Advanced Stats API endpoints.

Advanced Stats provide a more in-depth view of your email statistics and the actions taken by your recipients. You can segment these statistics by geographic location, device type, client type, browser, and mailbox provider. For more information about statistics, please see our [Statistics Overview](https://sendgrid.com/docs/ui/analytics-and-reporting/stats-overview/).",7,False,200,datasets\openapi\sendgrid\openapi.json,True,True
sendgrid_GET_mail_settings_forward_bounce,sendgrid,GET,/mail_settings/forward_bounce,GET_mail_settings-forward_bounce,Retrieve forward bounce mail settings,"**This endpoint allows you to retrieve your current bounce forwarding mail settings.**

Enabling the Forward Bounce setting allows you to specify `email` addresses to which bounce reports will be forwarded. This endpoint returns the email address you have set to receive forwarded bounces and an `enabled` status indicating if the setting is active.",1,False,200|400|401|403|404|500,datasets\openapi\sendgrid\openapi.json,True,True
sendgrid_GET_marketing_stats_automations_id,sendgrid,GET,/marketing/stats/automations/{id},get-automation-stat,Get Automation Stats by ID,"**This endpoint allows you to retrieve stats for a single Automation using its ID.**

Multiple Automation IDs can be retrieved using the ""Get All Automation Stats"" endpoint. Once you have an ID, this endpoint will return detailed stats for the single automation specified.

You may constrain the stats returned using the `start_date` and `end_date` query string parameters. You can also use the `group_by` and `aggregated_by` query string parameters to further refine the stats returned.",8,False,200|400|404,datasets\openapi\sendgrid\openapi.json,True,False
spotify_GET_me_top_type,spotify,GET,/me/top/{type},get-users-top-artists-and-tracks,"Get User's Top Items
","Get the current user's top artists or tracks based on calculated affinity.
",4,False,200|401|403|429,datasets\openapi\spotify\openapi.json,True,False
spotify_GET_browse_categories,spotify,GET,/browse/categories,get-categories,"Get Several Browse Categories
","Get a list of categories used to tag items in Spotify (on, for example, the Spotify player’s “Browse” tab).
",4,False,200|401|403|429,datasets\openapi\spotify\openapi.json,True,False
sendgrid_POST_marketing_senders,sendgrid,POST,/marketing/senders,POST_marketing-senders,Create a Sender Identity,"**This endpoint allows you to create a new sender identity.**

*You may create up to 100 unique sender identities.*

Sender identities are required to be verified before use. If your domain has been authenticated, a new sender identity will auto verify on creation. Otherwise an email will be sent to the `from.email`.",1,True,201|401|403|404|500,datasets\openapi\sendgrid\openapi.json,True,False
sendgrid_PATCH_sso_integrations_id,sendgrid,PATCH,/sso/integrations/{id},PATCH_sso-integrations-id,Update an SSO Integration,"**This endpoint allows you to modify an exisiting SSO integration.**

You can retrieve the IDs for your configurations from the response provided by the ""Get All SSO Integrations"" endpoint.",1,True,200|400|401|403|429|500,datasets\openapi\sendgrid\openapi.json,True,False
sendgrid_PATCH_contactdb_lists_list_id,sendgrid,PATCH,/contactdb/lists/{list_id},PATCH_contactdb-lists-list_id,Update a List,**This endpoint allows you to update the name of one of your recipient lists.**,2,True,200|400|404,datasets\openapi\sendgrid\openapi.json,True,False
sendgrid_GET_marketing_segments_2.0_segment_id,sendgrid,GET,/marketing/segments/2.0/{segment_id},GET_segments-segment_id,Get Segment by ID,"**The Segmentation V2 API is currently in private beta. If you'd like to be added to the beta, please fill out this [form]({https://docs.google.com/forms/d/e/1FAIpQLSd5zwC9dRk8lAp1oTWjdGc-aSY69flW_7wnutvKBhpUluSnfQ/viewform)**",1,False,200|400|500,datasets\openapi\sendgrid\openapi.json,True,False
spotify_GET_chapters_id,spotify,GET,/chapters/{id},get-a-chapter,"Get a Chapter
","Get Spotify catalog information for a single chapter.<br />
**Note: Chapters are only available for the US, UK, Ireland, New Zealand and Australia markets.**
",2,False,200|401|403|429,datasets\openapi\spotify\openapi.json,True,False
spotify_GET_episodes,spotify,GET,/episodes,get-multiple-episodes,"Get Several Episodes
","Get Spotify catalog information for several episodes based on their Spotify IDs.
",2,False,200|401|403|429,datasets\openapi\spotify\openapi.json,True,False
sendgrid_PUT_ips_pools_pool_name,sendgrid,PUT,/ips/pools/{pool_name},PUT_ips-pools-pool_name,Rename an IP pool,**This endpoint allows you to update the name of an IP pool.**,0,True,200|404,datasets\openapi\sendgrid\openapi.json,True,True
sendgrid_PATCH_campaigns_campaign_id,sendgrid,PATCH,/campaigns/{campaign_id},PATCH_campaigns-campaign_id,Update a Campaign,"**This endpoint allows you to update a specific campaign.**

This is especially useful if you only set up the campaign using POST /campaigns, but didn't set many of the parameters.",1,True,200|400|401|403|404,datasets\openapi\sendgrid\openapi.json,True,False
sendgrid_GET_mail_settings_forward_spam,sendgrid,GET,/mail_settings/forward_spam,GET_mail_settings-forward_spam,Retrieve forward spam mail settings,"**This endpoint allows you to retrieve your current Forward Spam mail settings.**

Enabling the Forward Spam setting allows you to specify `email` addresses to which spam reports will be forwarded. This endpoint returns any email address(es) you have set to receive forwarded spam and an `enabled` status indicating if the setting is active.",1,False,200|400|401|403|404|500,datasets\openapi\sendgrid\openapi.json,True,False
spotify_GET_browse_featured_playlists,spotify,GET,/browse/featured-playlists,get-featured-playlists,"Get Featured Playlists
","Get a list of Spotify featured playlists (shown, for example, on a Spotify player's 'Browse' tab).
",5,False,200|401|403|429,datasets\openapi\spotify\openapi.json,True,False
sendgrid_GET_suppression_unsubscribes,sendgrid,GET,/suppression/unsubscribes,GET_suppression-unsubscribes,Retrieve all global suppressions,**This endpoint allows you to retrieve a list of all email address that are globally suppressed.**,5,False,200,datasets\openapi\sendgrid\openapi.json,True,False
sendgrid_DELETE_scopes_requests_request_id,sendgrid,DELETE,/scopes/requests/{request_id},DELETE_v3-scopes-requests-request_id,Deny access request,"**This endpoint allows you to deny an attempt to access your account.**

**Note:** Only teammate admins may delete a teammate's access request.",0,False,204|401|404,datasets\openapi\sendgrid\openapi.json,True,False
sendgrid_POST_mail_batch,sendgrid,POST,/mail/batch,POST_mail-batch,Create a batch ID,"**This endpoint allows you to generate a new batch ID.**

Once a `batch_id` is created, you can associate it with a scheduled send using the `/mail/send` endpoint. Passing the `batch_id` as a field in the `/mail/send` request body will assign the ID to the send you are creating.

Once an ID is associated with a scheduled send, the send can be accessed and its send status can be modified using the `batch_id`.",1,False,201|400|401|403|404|500,datasets\openapi\sendgrid\openapi.json,True,False
sendgrid_DELETE_subusers_subuser_name,sendgrid,DELETE,/subusers/{subuser_name},DELETE_subusers-subuser_name,Delete a subuser,"**This endpoint allows you to delete a subuser.**

This is a permanent action. Once deleted, a subuser cannot be retrieved.",0,False,204|401,datasets\openapi\sendgrid\openapi.json,True,False
sendgrid_GET_marketing_lists_id,sendgrid,GET,/marketing/lists/{id},GET_mc-lists-id,Get a List by ID,"**This endpoint returns data about a specific list.**

Setting the optional parameter `contact_sample=true` returns the `contact_sample` in the response body. Up to fifty of the most recent contacts uploaded or attached to a list will be returned, sorted alphabetically, by email address.

The full contact count is also returned.",1,False,200|404,datasets\openapi\sendgrid\openapi.json,True,True
sendgrid_GET_contactdb_status,sendgrid,GET,/contactdb/status,GET_contactdb-status,Get Recipient Upload Status,**This endpoint allows you to check the upload status of a Marketing Campaigns recipient.**,1,False,200,datasets\openapi\sendgrid\openapi.json,True,False
sendgrid_POST_campaigns,sendgrid,POST,/campaigns,POST_campaigns,Create a Campaign,"**This endpoint allows you to create a campaign.**

In order to send or schedule the campaign, you will be required to provide a subject, sender ID, content (we suggest both html and plain text), and at least one list or segment ID. This information is not required when you create a campaign.",1,True,201|400|401,datasets\openapi\sendgrid\openapi.json,True,False
sendgrid_DELETE_whitelabel_links_id,sendgrid,DELETE,/whitelabel/links/{id},DELETE_whitelabel-links-id,Delete a branded link,"**This endpoint allows you to delete a branded link.**

Your request will receive a response with a 204 status code if the deletion was successful. The call does not return the link's details, so if you wish to record these make sure you call the  ""Retrieve a branded link"" endpoint *before* you request its deletion.

You can submit this request as one of your subusers if you include their ID in the `on-behalf-of` header in the request.",1,False,204,datasets\openapi\sendgrid\openapi.json,True,False
spotify_PUT_me_player,spotify,PUT,/me/player,transfer-a-users-playback,"Transfer Playback
","Transfer playback to a new device and determine if it should start playing.
",0,True,204|401|403|429,datasets\openapi\spotify\openapi.json,True,True
spotify_PUT_playlists_playlist_id,spotify,PUT,/playlists/{playlist_id},change-playlist-details,"Change Playlist Details
","Change a playlist's name and public/private state. (The user must, of
course, own the playlist.)
",1,True,200|401|403|429,datasets\openapi\spotify\openapi.json,True,False
sendgrid_GET_whitelabel_domains_subuser,sendgrid,GET,/whitelabel/domains/subuser,GET_whitelabel-domains-subuser,List the authenticated domain associated with the given user.,"**This endpoint allows you to retrieve all of the authenticated domains that have been assigned to a specific subuser.**

Authenticated domains can be associated with (i.e. assigned to) subusers from a parent account. This functionality allows subusers to send mail using their parent's domain authentication. To associate an authenticated domain with a subuser, the parent account must first authenticate and validate the domain. The parent may then associate the authenticated domain via the subuser management tools.",1,False,200,datasets\openapi\sendgrid\openapi.json,True,True
sendgrid_POST_marketing_contacts_search,sendgrid,POST,/marketing/contacts/search,POST_mc-contacts-search,Search Contacts,"**Use this endpoint to locate contacts**.

The request body's `query` field accepts valid [SGQL](https://sendgrid.com/docs/for-developers/sending-email/segmentation-query-language/) for searching for a contact.

Because contact emails are stored in lower case, using SGQL to search by email address requires the provided email address to be in lower case. The SGQL `lower()` function can be used for this.

Only the first 50 contacts that meet the search criteria will be returned.

If the query takes longer than 20 seconds, a `408 Request Timeout` status will be returned.

Formatting the `created_at` and `updated_at` values as Unix timestamps is deprecated. Instead they are returned as ISO format as string.
Twilio SendGrid recommends exporting your contacts regularly as a backup to avoid issues or lost data.",0,True,200|400|401|403|404|408|500,datasets\openapi\sendgrid\openapi.json,True,False
sendgrid_GET_contactdb_recipients_count,sendgrid,GET,/contactdb/recipients/count,GET_contactdb-recipients-count,Retrieve a Count of Recipients,**This endpoint allows you to retrieve the total number of Marketing Campaigns recipients.**,1,False,200|401,datasets\openapi\sendgrid\openapi.json,True,False
sendgrid_DELETE_suppression_blocks,sendgrid,DELETE,/suppression/blocks,DELETE_suppression-blocks,Delete blocks,"**This endpoint allows you to delete all email addresses on your blocks list.**

There are two options for deleting blocked emails: 

1. You can delete all blocked emails by setting `delete_all` to `true` in the request body. 
2. You can delete a selection of blocked emails by specifying the email addresses in the `emails` array of the request body.",1,True,204,datasets\openapi\sendgrid\openapi.json,True,False
sendgrid_GET_marketing_stats_singlesends_id,sendgrid,GET,/marketing/stats/singlesends/{id},get-singlesend-stat,Get Single Send Stats by ID,"**This endpoint allows you to retrieve stats for an individual Single Send using a Single Send ID.**

Multiple Single Send IDs can be retrieved using the ""Get All Single Sends Stats"" endpoint. Once you have an ID, this endpoint will return detailed stats for the Single Send specified.

You may constrain the stats returned using the `start_date` and `end_date` query string parameters. You can also use the `group_by` and `aggregated_by` query string parameters to further refine the stats returned.",7,False,200|400|404,datasets\openapi\sendgrid\openapi.json,True,False
sendgrid_GET_suppression_spam_reports_email,sendgrid,GET,/suppression/spam_reports/{email},GET_suppression-spam_reports-email,Retrieve a specific spam report,**This endpoint allows you to retrieve a specific spam report by email address.**,1,False,200,datasets\openapi\sendgrid\openapi.json,True,False
sendgrid_GET_user_scheduled_sends,sendgrid,GET,/user/scheduled_sends,GET_user-scheduled_sends,Retrieve all scheduled sends,"**This endpoint allows you to retrieve all cancelled and paused scheduled send information.**

This endpoint will return only the scheduled sends that are associated with a `batch_id`. If you have scheduled a send using the `/mail/send` endpoint and the `send_at` field but no `batch_id`, the send will be scheduled for delivery; however, it will not be returned by this endpoint. For this reason, you should assign a `batch_id` to any scheduled send you may need to pause or cancel in the future.",1,False,200|400|401|403|404|500,datasets\openapi\sendgrid\openapi.json,True,False
sendgrid_POST_templates_template_id_versions,sendgrid,POST,/templates/{template_id}/versions,POST_templates-template_id-versions,Create a new transactional template version.,**This endpoint allows you to create a new version of a template.**,1,True,201,datasets\openapi\sendgrid\openapi.json,True,False
sendgrid_GET_user_username,sendgrid,GET,/user/username,GET_user-username,Retrieve your username,**This endpoint allows you to retrieve your current account username.**,1,False,200,datasets\openapi\sendgrid\openapi.json,True,False
sendgrid_GET_tracking_settings,sendgrid,GET,/tracking_settings,GET_tracking_settings,Retrieve Tracking Settings,**This endpoint allows you to retrieve a list of all tracking settings on your account.**,1,False,200,datasets\openapi\sendgrid\openapi.json,True,False
sendgrid_GET_ips_assigned,sendgrid,GET,/ips/assigned,GET_ips-assigned,Retrieve all assigned IPs,"**This endpoint allows you to retrieve only assigned IP addresses.**

A single IP address or a range of IP addresses may be dedicated to an account in order to send email for multiple domains. The reputation of this IP is based on the aggregate performance of all the senders who use it.",0,False,200,datasets\openapi\sendgrid\openapi.json,True,False
sendgrid_POST_user_webhooks_parse_settings,sendgrid,POST,/user/webhooks/parse/settings,POST_user-webhooks-parse-settings,Create a parse setting,"**This endpoint allows you to create a new inbound parse setting.**

Creating an Inbound Parse setting requires two pieces of information: a `url` and a `hostname`.

The `hostname` must correspond to a domain authenticated by Twilio SendGrid on your account. If you need to complete domain authentication, you can use the [Twilio SendGrid App](https://app.sendgrid.com/settings/sender_auth) or the ""Authenticate a domain"" endpoint. See ""[How to Set Up Domain Authentication](https://sendgrid.com/docs/ui/account-and-settings/how-to-set-up-domain-authentication/)"" for instructions.

Any email received by the `hostname` will be parsed when you complete this setup. You must also add a Twilio SendGrid MX record to this domain's DNS records. See ""[Setting up the Inbound Parse Webhook](https://sendgrid.com/docs/for-developers/parsing-email/setting-up-the-inbound-parse-webhook/)"" for full instructions.

The `url` represents a location where the parsed message data will be delivered. Twilio SendGrid will make an HTTP POST request to this `url` with the message data. The `url` must be publicly reachable, and your application must return a `200` status code to signal that the message data has been received.",1,True,201|401|403|404|500,datasets\openapi\sendgrid\openapi.json,True,False
sendgrid_GET_api_keys_api_key_id,sendgrid,GET,/api_keys/{api_key_id},GET_api_keys-api_key_id,Retrieve an existing API Key,"**This endpoint allows you to retrieve a single API key using an `api_key_id`.**

The endpoint will return a key's name, ID, and scopes. If the API Key ID does not, exist a `404` status will be returned.

See the [API Key Permissions List](https://sendgrid.api-docs.io/v3.0/how-to-use-the-sendgrid-v3-api/api-authorization) for all available scopes. An API key's scopes can be updated after creation using the ""Update API keys"" endpoint.",1,False,200|400|401|403|404|500,datasets\openapi\sendgrid\openapi.json,True,True
